region,anio,semana,temp_promedio_semanal
Arica y Parinacota,2017,31,14.6
Arica y Parinacota,2017,32,15.09
Arica y Parinacota,2017,33,14.81
Arica y Parinacota,2017,34,15.23
Arica y Parinacota,2017,35,15.41
Arica y Parinacota,2017,36,15.94
Arica y Parinacota,2017,37,15.31
Arica y Parinacota,2017,38,15.66
Arica y Parinacota,2017,39,15.07
Arica y Parinacota,2017,40,15.77
Arica y Parinacota,2017,41,16.33
Arica y Parinacota,2017,42,16.51
Arica y Parinacota,2017,43,16.67
Arica y Parinacota,2017,44,16.36
Arica y Parinacota,2017,45,17.73
Arica y Parinacota,2017,46,18.96
Arica y Parinacota,2017,47,18.56
Arica y Parinacota,2017,48,19.06
Arica y Parinacota,2017,49,19.34
Arica y Parinacota,2017,50,19.5
Arica y Parinacota,2017,51,20.57
Arica y Parinacota,2017,52,21.54
Arica y Parinacota,2018,1,22.3
Arica y Parinacota,2018,2,22.06
Arica y Parinacota,2018,3,22.1
Arica y Parinacota,2018,4,22.33
Arica y Parinacota,2018,5,22.66
Arica y Parinacota,2018,6,23.69
Arica y Parinacota,2018,7,23.63
Arica y Parinacota,2018,8,23.91
Arica y Parinacota,2018,9,23.4
Arica y Parinacota,2018,10,22.63
Arica y Parinacota,2018,11,22.54
Arica y Parinacota,2018,12,22.09
Arica y Parinacota,2018,13,21.64
Arica y Parinacota,2018,14,21.13
Arica y Parinacota,2018,15,20.67
Arica y Parinacota,2018,16,20.37
Arica y Parinacota,2018,17,20.07
Arica y Parinacota,2018,18,19.73
Arica y Parinacota,2018,19,19.06
Arica y Parinacota,2018,20,17.27
Arica y Parinacota,2018,21,16.54
Arica y Parinacota,2018,22,16.67
Arica y Parinacota,2018,23,16.56
Arica y Parinacota,2018,24,16.21
Arica y Parinacota,2018,25,15.87
Arica y Parinacota,2018,26,15.94
Arica y Parinacota,2018,27,14.83
Arica y Parinacota,2018,28,15.29
Arica y Parinacota,2018,29,15.06
Arica y Parinacota,2018,30,14.63
Arica y Parinacota,2018,31,14.56
Arica y Parinacota,2018,32,14.19
Arica y Parinacota,2018,33,14.39
Arica y Parinacota,2018,34,14.53
Arica y Parinacota,2018,35,14.3
Arica y Parinacota,2018,36,14.63
Arica y Parinacota,2018,37,15.7
Arica y Parinacota,2018,38,15.59
Arica y Parinacota,2018,39,15.73
Arica y Parinacota,2018,40,17.34
Arica y Parinacota,2018,41,18.6
Arica y Parinacota,2018,42,17.67
Arica y Parinacota,2018,43,17.69
Arica y Parinacota,2018,44,18.6
Arica y Parinacota,2018,45,18.84
Arica y Parinacota,2018,46,19.33
Arica y Parinacota,2018,47,20.11
Arica y Parinacota,2018,48,20.6
Arica y Parinacota,2018,49,20.23
Arica y Parinacota,2018,50,21.27
Arica y Parinacota,2018,51,21.9
Arica y Parinacota,2018,52,21.46
Arica y Parinacota,2019,1,22.37
Arica y Parinacota,2019,2,23.01
Arica y Parinacota,2019,3,22.49
Arica y Parinacota,2019,4,23.13
Arica y Parinacota,2019,5,24.49
Arica y Parinacota,2019,6,24.2
Arica y Parinacota,2019,7,23.59
Arica y Parinacota,2019,8,23.49
Arica y Parinacota,2019,9,22.9
Arica y Parinacota,2019,10,22.73
Arica y Parinacota,2019,11,22.46
Arica y Parinacota,2019,12,21.44
Arica y Parinacota,2019,13,21.23
Arica y Parinacota,2019,14,21.79
Arica y Parinacota,2019,15,20.26
Arica y Parinacota,2019,16,19.61
Arica y Parinacota,2019,17,19.73
Arica y Parinacota,2019,18,18.53
Arica y Parinacota,2019,19,18.23
Arica y Parinacota,2019,20,16.94
Arica y Parinacota,2019,21,16.4
Arica y Parinacota,2019,22,16.5
Arica y Parinacota,2019,23,16.13
Arica y Parinacota,2019,24,16.13
Arica y Parinacota,2019,25,15.31
Arica y Parinacota,2019,26,15.99
Arica y Parinacota,2019,27,15.24
Arica y Parinacota,2019,28,15.29
Arica y Parinacota,2019,29,14.8
Arica y Parinacota,2019,30,14.26
Arica y Parinacota,2019,31,13.9
Arica y Parinacota,2019,32,14.14
Arica y Parinacota,2019,33,14.39
Arica y Parinacota,2019,34,14.13
Arica y Parinacota,2019,35,14.69
Arica y Parinacota,2019,36,15.34
Arica y Parinacota,2019,37,15.46
Arica y Parinacota,2019,38,15.23
Arica y Parinacota,2019,39,15.36
Arica y Parinacota,2019,40,16.59
Arica y Parinacota,2019,41,15.47
Arica y Parinacota,2019,42,17.24
Arica y Parinacota,2019,43,16.49
Arica y Parinacota,2019,44,17.64
Arica y Parinacota,2019,45,18.34
Arica y Parinacota,2019,46,19.26
Arica y Parinacota,2019,47,19.9
Arica y Parinacota,2019,48,20.09
Arica y Parinacota,2019,49,20.63
Arica y Parinacota,2019,50,20.51
Arica y Parinacota,2019,51,20.79
Arica y Parinacota,2019,52,21.39
Arica y Parinacota,2020,1,22.36
Arica y Parinacota,2020,2,22.76
Arica y Parinacota,2020,3,22.94
Arica y Parinacota,2020,4,24.21
Arica y Parinacota,2020,5,24.33
Arica y Parinacota,2020,6,22.94
Arica y Parinacota,2020,7,23.16
Arica y Parinacota,2020,8,23.91
Arica y Parinacota,2020,9,24.1
Arica y Parinacota,2020,10,23.0
Arica y Parinacota,2020,11,23.26
Arica y Parinacota,2020,12,23.77
Arica y Parinacota,2020,13,22.56
Arica y Parinacota,2020,14,21.97
Arica y Parinacota,2020,15,22.13
Arica y Parinacota,2020,16,20.31
Arica y Parinacota,2020,17,19.06
Arica y Parinacota,2020,18,18.83
Arica y Parinacota,2020,19,18.13
Arica y Parinacota,2020,20,17.44
Arica y Parinacota,2020,21,16.29
Arica y Parinacota,2020,22,17.67
Arica y Parinacota,2020,23,17.41
Arica y Parinacota,2020,24,17.39
Arica y Parinacota,2020,25,16.54
Arica y Parinacota,2020,26,15.53
Arica y Parinacota,2020,27,15.16
Arica y Parinacota,2020,28,14.76
Arica y Parinacota,2020,29,14.26
Arica y Parinacota,2020,30,14.84
Arica y Parinacota,2020,31,13.96
Arica y Parinacota,2020,32,14.64
Arica y Parinacota,2020,33,14.96
Arica y Parinacota,2020,34,15.21
Arica y Parinacota,2020,35,16.07
Arica y Parinacota,2020,36,15.01
Arica y Parinacota,2020,37,14.71
Arica y Parinacota,2020,38,15.23
Arica y Parinacota,2020,39,15.36
Arica y Parinacota,2020,40,16.2
Arica y Parinacota,2020,41,16.19
Arica y Parinacota,2020,42,16.71
Arica y Parinacota,2020,43,17.3
Arica y Parinacota,2020,44,16.84
Arica y Parinacota,2020,45,17.24
Arica y Parinacota,2020,46,17.93
Arica y Parinacota,2020,47,17.51
Arica y Parinacota,2020,48,18.19
Arica y Parinacota,2020,49,19.77
Arica y Parinacota,2020,50,19.57
Arica y Parinacota,2020,51,20.17
Arica y Parinacota,2020,52,20.97
Arica y Parinacota,2020,53,22.01
Arica y Parinacota,2021,1,22.19
Arica y Parinacota,2021,2,21.79
Arica y Parinacota,2021,3,21.4
Arica y Parinacota,2021,4,21.04
Arica y Parinacota,2021,5,22.14
Arica y Parinacota,2021,6,22.97
Arica y Parinacota,2021,7,21.2
Arica y Parinacota,2021,8,21.76
Arica y Parinacota,2021,9,22.94
Arica y Parinacota,2021,10,22.29
Arica y Parinacota,2021,11,21.41
Arica y Parinacota,2021,12,20.64
Arica y Parinacota,2021,13,19.79
Arica y Parinacota,2021,14,19.7
Arica y Parinacota,2021,15,18.46
Arica y Parinacota,2021,16,18.89
Arica y Parinacota,2021,17,18.26
Arica y Parinacota,2021,18,18.2
Arica y Parinacota,2021,19,17.66
Arica y Parinacota,2021,20,16.91
Arica y Parinacota,2021,21,17.26
Arica y Parinacota,2021,22,16.53
Arica y Parinacota,2021,23,15.37
Arica y Parinacota,2021,24,15.83
Arica y Parinacota,2021,25,15.83
Arica y Parinacota,2021,26,14.36
Arica y Parinacota,2021,27,14.86
Arica y Parinacota,2021,28,15.0
Arica y Parinacota,2021,29,14.2
Arica y Parinacota,2021,30,14.54
Arica y Parinacota,2021,31,14.4
Arica y Parinacota,2021,32,14.69
Arica y Parinacota,2021,33,14.44
Arica y Parinacota,2021,34,14.61
Arica y Parinacota,2021,35,14.5
Arica y Parinacota,2021,36,14.73
Arica y Parinacota,2021,37,14.99
Arica y Parinacota,2021,38,15.26
Arica y Parinacota,2021,39,15.47
Arica y Parinacota,2021,40,15.86
Arica y Parinacota,2021,41,16.23
Arica y Parinacota,2021,42,15.29
Arica y Parinacota,2021,43,15.67
Arica y Parinacota,2021,44,16.83
Arica y Parinacota,2021,45,17.47
Arica y Parinacota,2021,46,18.01
Arica y Parinacota,2021,47,18.17
Arica y Parinacota,2021,48,18.93
Arica y Parinacota,2021,49,19.64
Arica y Parinacota,2021,50,20.1
Arica y Parinacota,2021,51,20.83
Arica y Parinacota,2021,52,21.43
Arica y Parinacota,2022,1,21.39
Arica y Parinacota,2022,2,21.9
Arica y Parinacota,2022,3,21.79
Arica y Parinacota,2022,4,20.97
Arica y Parinacota,2022,5,20.71
Arica y Parinacota,2022,6,20.41
Arica y Parinacota,2022,7,21.43
Arica y Parinacota,2022,8,22.29
Arica y Parinacota,2022,9,22.47
Arica y Parinacota,2022,10,22.13
Arica y Parinacota,2022,11,20.31
Arica y Parinacota,2022,12,19.03
Arica y Parinacota,2022,13,18.4
Arica y Parinacota,2022,14,18.63
Arica y Parinacota,2022,15,17.8
Arica y Parinacota,2022,16,17.99
Arica y Parinacota,2022,17,17.41
Arica y Parinacota,2022,18,17.41
Arica y Parinacota,2022,19,15.99
Arica y Parinacota,2022,20,15.67
Arica y Parinacota,2022,21,15.47
Arica y Parinacota,2022,22,15.93
Arica y Parinacota,2022,23,15.43
Arica y Parinacota,2022,24,14.87
Arica y Parinacota,2022,25,14.04
Arica y Parinacota,2022,26,15.01
Arica y Parinacota,2022,27,14.61
Arica y Parinacota,2022,28,14.84
Arica y Parinacota,2022,29,13.96
Arica y Parinacota,2022,30,13.89
Arica y Parinacota,2022,31,14.77
Arica y Parinacota,2022,32,14.06
Arica y Parinacota,2022,33,13.96
Arica y Parinacota,2022,34,13.07
Arica y Parinacota,2022,35,14.1
Arica y Parinacota,2022,36,14.2
Arica y Parinacota,2022,37,14.59
Arica y Parinacota,2022,38,14.84
Arica y Parinacota,2022,39,14.11
Arica y Parinacota,2022,40,14.44
Arica y Parinacota,2022,41,15.06
Arica y Parinacota,2022,42,15.54
Arica y Parinacota,2022,43,15.74
Arica y Parinacota,2022,44,15.96
Arica y Parinacota,2022,45,16.99
Arica y Parinacota,2022,46,18.36
Arica y Parinacota,2022,47,19.14
Arica y Parinacota,2022,48,19.24
Arica y Parinacota,2022,49,19.93
Arica y Parinacota,2022,50,21.81
Arica y Parinacota,2022,51,21.21
Arica y Parinacota,2022,52,21.49
Arica y Parinacota,2023,1,21.19
Arica y Parinacota,2023,2,20.73
Arica y Parinacota,2023,3,21.71
Arica y Parinacota,2023,4,22.64
Arica y Parinacota,2023,5,23.69
Arica y Parinacota,2023,6,23.76
Arica y Parinacota,2023,7,24.5
Arica y Parinacota,2023,8,23.17
Arica y Parinacota,2023,9,22.64
Arica y Parinacota,2023,10,24.33
Arica y Parinacota,2023,11,23.4
Arica y Parinacota,2023,12,23.47
Arica y Parinacota,2023,13,23.84
Arica y Parinacota,2023,14,23.26
Arica y Parinacota,2023,15,21.54
Arica y Parinacota,2023,16,20.5
Arica y Parinacota,2023,17,19.89
Arica y Parinacota,2023,18,19.07
Arica y Parinacota,2023,19,17.9
Arica y Parinacota,2023,20,18.84
Arica y Parinacota,2023,21,18.07
Arica y Parinacota,2023,22,17.7
Arica y Parinacota,2023,23,16.87
Arica y Parinacota,2023,24,15.83
Arica y Parinacota,2023,25,16.67
Arica y Parinacota,2023,26,16.53
Arica y Parinacota,2023,27,16.7
Arica y Parinacota,2023,28,16.63
Arica y Parinacota,2023,29,16.17
Arica y Parinacota,2023,30,16.84
Arica y Parinacota,2023,31,16.04
Arica y Parinacota,2023,32,17.03
Arica y Parinacota,2023,33,16.81
Arica y Parinacota,2023,34,16.94
Arica y Parinacota,2023,35,17.66
Arica y Parinacota,2023,36,17.36
Arica y Parinacota,2023,37,17.63
Arica y Parinacota,2023,38,17.99
Arica y Parinacota,2023,39,18.41
Arica y Parinacota,2023,40,18.77
Arica y Parinacota,2023,41,17.31
Arica y Parinacota,2023,42,18.84
Arica y Parinacota,2023,43,19.26
Arica y Parinacota,2023,44,18.3
Arica y Parinacota,2023,45,19.14
Arica y Parinacota,2023,46,19.6
Arica y Parinacota,2023,47,19.3
Arica y Parinacota,2023,48,19.96
Arica y Parinacota,2023,49,20.06
Arica y Parinacota,2023,50,21.37
Arica y Parinacota,2023,51,21.73
Arica y Parinacota,2023,52,21.91
Arica y Parinacota,2024,1,21.7
Arica y Parinacota,2024,2,22.59
Arica y Parinacota,2024,3,23.36
Arica y Parinacota,2024,4,23.46
Arica y Parinacota,2024,5,23.23
Arica y Parinacota,2024,6,24.7
Arica y Parinacota,2024,7,24.01
Arica y Parinacota,2024,8,24.69
Arica y Parinacota,2024,9,23.31
Arica y Parinacota,2024,10,23.17
Arica y Parinacota,2024,11,22.31
Arica y Parinacota,2024,12,22.43
Arica y Parinacota,2024,13,22.09
Arica y Parinacota,2024,14,21.49
Arica y Parinacota,2024,15,21.16
Arica y Parinacota,2024,16,19.87
Arica y Parinacota,2024,17,19.83
Arica y Parinacota,2024,18,19.87
Arica y Parinacota,2024,19,17.96
Arica y Parinacota,2024,20,17.31
Arica y Parinacota,2024,21,15.81
Arica y Parinacota,2024,22,14.73
Arica y Parinacota,2024,23,15.61
Arica y Parinacota,2024,24,15.67
Arica y Parinacota,2024,25,15.84
Arica y Parinacota,2024,26,15.03
Arica y Parinacota,2024,27,14.17
Arica y Parinacota,2024,28,14.24
Arica y Parinacota,2024,29,14.33
Arica y Parinacota,2024,30,14.2
Arica y Parinacota,2024,31,14.86
Arica y Parinacota,2024,32,14.53
Arica y Parinacota,2024,33,13.99
Arica y Parinacota,2024,34,15.06
Arica y Parinacota,2024,35,14.99
Arica y Parinacota,2024,36,14.79
Arica y Parinacota,2024,37,15.21
Arica y Parinacota,2024,38,15.5
Arica y Parinacota,2024,39,15.74
Arica y Parinacota,2024,40,16.31
Arica y Parinacota,2024,41,17.81
Arica y Parinacota,2024,42,16.73
Arica y Parinacota,2024,43,17.1
Arica y Parinacota,2024,44,17.99
Arica y Parinacota,2024,45,18.49
Arica y Parinacota,2024,46,19.44
Arica y Parinacota,2024,47,19.79
Arica y Parinacota,2024,48,21.03
Arica y Parinacota,2024,49,19.83
Arica y Parinacota,2024,50,19.01
Arica y Parinacota,2024,51,19.7
Arica y Parinacota,2024,52,20.4
Arica y Parinacota,2025,1,21.39
Arica y Parinacota,2025,2,21.94
Arica y Parinacota,2025,3,21.67
Arica y Parinacota,2025,4,22.34
Arica y Parinacota,2025,5,23.09
Arica y Parinacota,2025,6,23.71
Arica y Parinacota,2025,7,25.06
Arica y Parinacota,2025,8,23.73
Arica y Parinacota,2025,9,24.03
Arica y Parinacota,2025,10,22.91
Arica y Parinacota,2025,11,22.47
Arica y Parinacota,2025,12,21.33
Arica y Parinacota,2025,13,21.63
Arica y Parinacota,2025,14,20.79
Arica y Parinacota,2025,15,20.2
Arica y Parinacota,2025,16,18.76
Arica y Parinacota,2025,17,18.74
Arica y Parinacota,2025,18,18.3
Arica y Parinacota,2025,19,17.63
Arica y Parinacota,2025,20,17.36
Arica y Parinacota,2025,21,17.21
Arica y Parinacota,2025,22,16.04
Arica y Parinacota,2025,23,15.69
Arica y Parinacota,2025,24,16.83
Arica y Parinacota,2025,25,16.06
Arica y Parinacota,2025,26,16.23
Arica y Parinacota,2025,27,15.0
Arica y Parinacota,2025,28,14.8
Arica y Parinacota,2025,29,14.34
Arica y Parinacota,2025,30,13.81
Arica y Parinacota,2025,31,14.9
Arica y Parinacota,2025,32,14.67
Arica y Parinacota,2025,33,14.9
Arica y Parinacota,2025,34,15.47
Arica y Parinacota,2025,35,14.71
Arica y Parinacota,2025,36,14.87
Arica y Parinacota,2025,37,15.5
Arica y Parinacota,2025,38,15.2
Arica y Parinacota,2025,39,16.09
Arica y Parinacota,2025,40,16.3
Arica y Parinacota,2025,41,16.87
Arica y Parinacota,2025,42,16.8
Arica y Parinacota,2025,43,17.84
Arica y Parinacota,2025,44,17.9
Arica y Parinacota,2025,45,18.13
Arica y Parinacota,2025,46,18.2
Arica y Parinacota,2025,47,18.86
Arica y Parinacota,2025,48,18.96
Arica y Parinacota,2025,49,19.66
Arica y Parinacota,2025,50,19.56
Arica y Parinacota,2025,51,20.41
Arica y Parinacota,2025,52,21.09
Arica y Parinacota,2026,1,20.99
Arica y Parinacota,2026,2,22.23
Arica y Parinacota,2026,3,23.16
Arica y Parinacota,2026,4,23.83
Arica y Parinacota,2026,5,23.67
Arica y Parinacota,2026,6,24.31
Arica y Parinacota,2026,7,24.43
Arica y Parinacota,2026,8,25.0
Arica y Parinacota,2026,9,24.9
Arica y Parinacota,2026,10,23.19
Arica y Parinacota,2026,11,23.36
Arica y Parinacota,2026,12,23.16
Arica y Parinacota,2026,13,22.36
Arica y Parinacota,2026,14,22.73
Arica y Parinacota,2026,15,22.24
Arica y Parinacota,2026,16,20.96
Arica y Parinacota,2026,17,20.11
Arica y Parinacota,2026,18,18.74
Arica y Parinacota,2026,19,19.36
Arica y Parinacota,2026,20,18.57
Arica y Parinacota,2026,21,17.76
Arica y Parinacota,2026,22,17.5
Arica y Parinacota,2026,23,17.23
Arica y Parinacota,2026,24,17.0
Arica y Parinacota,2026,25,16.4
Atacama,2014,1,23.82
Atacama,2014,2,23.13
Atacama,2014,3,23.61
Atacama,2014,4,22.81
Atacama,2014,5,22.37
Atacama,2014,6,23.54
Atacama,2014,7,22.07
Atacama,2014,8,22.16
Atacama,2014,9,21.44
Atacama,2014,10,22.9
Atacama,2014,11,21.91
Atacama,2014,12,22.77
Atacama,2014,13,21.23
Atacama,2014,14,21.31
Atacama,2014,15,21.27
Atacama,2014,16,21.47
Atacama,2014,17,20.11
Atacama,2014,18,19.41
Atacama,2014,19,19.99
Atacama,2014,20,20.33
Atacama,2014,21,15.19
Atacama,2014,22,15.07
Atacama,2014,23,13.24
Atacama,2014,24,16.16
Atacama,2014,25,17.54
Atacama,2014,26,14.53
Atacama,2014,27,14.2
Atacama,2014,28,16.37
Atacama,2014,29,18.4
Atacama,2014,30,14.46
Atacama,2014,31,20.3
Atacama,2014,32,18.66
Atacama,2014,33,21.1
Atacama,2014,34,18.1
Atacama,2014,35,19.66
Atacama,2014,36,19.31
Atacama,2014,37,17.4
Atacama,2014,38,18.67
Atacama,2014,39,18.99
Atacama,2014,40,20.16
Atacama,2014,41,20.21
Atacama,2014,42,22.59
Atacama,2014,43,22.84
Atacama,2014,44,20.87
Atacama,2014,45,23.03
Atacama,2014,46,21.41
Atacama,2014,47,21.23
Atacama,2014,48,21.84
Atacama,2014,49,22.2
Atacama,2014,50,21.4
Atacama,2014,51,20.63
Atacama,2014,52,23.23
Atacama,2015,1,22.97
Atacama,2015,2,24.19
Atacama,2015,3,22.43
Atacama,2015,4,21.77
Atacama,2015,5,23.84
Atacama,2015,6,23.41
Atacama,2015,7,24.26
Atacama,2015,8,23.24
Atacama,2015,9,21.64
Atacama,2015,10,22.1
Atacama,2015,11,23.91
Atacama,2015,12,22.93
Atacama,2015,13,20.39
Atacama,2015,14,20.8
Atacama,2015,15,21.44
Atacama,2015,16,21.87
Atacama,2015,17,20.59
Atacama,2015,18,20.71
Atacama,2015,19,20.87
Atacama,2015,20,20.69
Atacama,2015,21,19.96
Atacama,2015,22,18.66
Atacama,2015,23,18.64
Atacama,2015,24,18.7
Atacama,2015,25,18.0
Atacama,2015,26,19.61
Atacama,2015,27,17.66
Atacama,2015,28,17.61
Atacama,2015,29,13.71
Atacama,2015,30,16.1
Atacama,2015,31,18.36
Atacama,2015,32,18.67
Atacama,2015,33,13.97
Atacama,2015,34,18.06
Atacama,2015,35,21.14
Atacama,2015,36,19.69
Atacama,2015,37,19.74
Atacama,2015,38,21.57
Atacama,2015,39,18.7
Atacama,2015,40,22.4
Atacama,2015,41,19.6
Atacama,2015,42,19.63
Atacama,2015,43,20.39
Atacama,2015,44,21.3
Atacama,2015,45,19.49
Atacama,2015,46,21.1
Atacama,2015,47,21.91
Atacama,2015,48,22.66
Atacama,2015,49,23.21
Atacama,2015,50,23.31
Atacama,2015,51,22.87
Atacama,2015,52,24.91
Atacama,2015,53,24.2
Atacama,2016,1,23.97
Atacama,2016,2,23.79
Atacama,2016,3,23.01
Atacama,2016,4,24.13
Atacama,2016,5,24.27
Atacama,2016,6,23.79
Atacama,2016,7,23.93
Atacama,2016,8,24.69
Atacama,2016,9,24.34
Atacama,2016,10,23.61
Atacama,2016,11,23.03
Atacama,2016,12,22.89
Atacama,2016,13,22.5
Atacama,2016,14,22.51
Atacama,2016,15,21.51
Atacama,2016,16,20.06
Atacama,2016,17,20.64
Atacama,2016,18,20.84
Atacama,2016,19,19.87
Atacama,2016,20,19.57
Atacama,2016,21,20.61
Atacama,2016,22,17.79
Atacama,2016,23,18.51
Atacama,2016,24,19.43
Atacama,2016,25,14.87
Atacama,2016,26,15.7
Atacama,2016,27,16.8
Atacama,2016,28,16.39
Atacama,2016,29,18.04
Atacama,2016,30,18.34
Atacama,2016,31,18.3
Atacama,2016,32,18.96
Atacama,2016,33,20.33
Atacama,2016,34,18.81
Atacama,2016,35,18.16
Atacama,2016,36,20.61
Atacama,2016,37,19.83
Atacama,2016,38,21.3
Atacama,2016,39,19.77
Atacama,2016,40,22.09
Atacama,2016,41,21.53
Atacama,2016,42,19.0
Atacama,2016,43,21.34
Atacama,2016,44,22.41
Atacama,2016,45,22.71
Atacama,2016,46,22.3
Atacama,2016,47,20.57
Atacama,2016,48,22.99
Atacama,2016,49,21.24
Atacama,2016,50,23.3
Atacama,2016,51,22.2
Atacama,2016,52,21.7
Atacama,2017,1,21.96
Atacama,2017,2,22.04
Atacama,2017,3,23.3
Atacama,2017,4,24.53
Atacama,2017,5,22.84
Atacama,2017,6,21.59
Atacama,2017,7,22.17
Atacama,2017,8,23.71
Atacama,2017,9,23.2
Atacama,2017,10,22.31
Atacama,2017,11,20.66
Atacama,2017,12,19.9
Atacama,2017,13,19.89
Atacama,2017,14,19.73
Atacama,2017,15,19.59
Atacama,2017,16,19.67
Atacama,2017,17,19.56
Atacama,2017,18,16.6
Atacama,2017,19,17.31
Atacama,2017,20,14.83
Atacama,2017,21,14.07
Atacama,2017,22,15.66
Atacama,2017,23,15.4
Atacama,2017,24,15.61
Atacama,2017,25,14.96
Atacama,2017,26,15.81
Atacama,2017,27,16.04
Atacama,2017,28,13.71
Atacama,2017,29,16.13
Atacama,2017,30,15.81
Atacama,2017,31,14.31
Atacama,2017,32,14.06
Atacama,2017,33,16.86
Atacama,2017,34,14.84
Atacama,2017,35,15.63
Atacama,2017,36,15.31
Atacama,2017,37,15.66
Atacama,2017,38,16.46
Atacama,2017,39,18.84
Atacama,2017,40,18.63
Atacama,2017,41,17.34
Atacama,2017,42,19.34
Atacama,2017,43,17.34
Atacama,2017,44,18.76
Atacama,2017,45,20.1
Atacama,2017,46,18.77
Atacama,2017,47,18.71
Atacama,2017,48,18.4
Atacama,2017,49,19.04
Atacama,2017,50,19.47
Atacama,2017,51,20.64
Atacama,2017,52,20.14
Atacama,2018,1,21.17
Atacama,2018,2,20.83
Atacama,2018,3,20.29
Atacama,2018,4,21.24
Atacama,2018,5,20.93
Atacama,2018,6,22.16
Atacama,2018,7,21.11
Atacama,2018,8,21.64
Atacama,2018,9,20.03
Atacama,2018,10,20.94
Atacama,2018,11,20.31
Atacama,2018,12,19.41
Atacama,2018,13,19.41
Atacama,2018,14,18.71
Atacama,2018,15,18.59
Atacama,2018,16,18.47
Atacama,2018,17,19.09
Atacama,2018,18,18.16
Atacama,2018,19,16.99
Atacama,2018,20,16.74
Atacama,2018,21,16.97
Atacama,2018,22,15.6
Atacama,2018,23,18.16
Atacama,2018,24,16.64
Atacama,2018,25,14.93
Atacama,2018,26,13.76
Atacama,2018,27,15.69
Atacama,2018,28,15.83
Atacama,2018,29,13.47
Atacama,2018,30,15.47
Atacama,2018,31,13.96
Atacama,2018,32,17.73
Atacama,2018,33,16.13
Atacama,2018,34,16.03
Atacama,2018,35,14.53
Atacama,2018,36,16.69
Atacama,2018,37,14.26
Atacama,2018,38,19.27
Atacama,2018,39,18.17
Atacama,2018,40,19.74
Atacama,2018,41,18.4
Atacama,2018,42,16.96
Atacama,2018,43,18.13
Atacama,2018,44,18.89
Atacama,2018,45,19.43
Atacama,2018,46,20.37
Atacama,2018,47,19.26
Atacama,2018,48,18.41
Atacama,2018,49,20.03
Atacama,2018,50,20.53
Atacama,2018,51,19.59
Atacama,2018,52,19.84
Atacama,2019,1,21.27
Atacama,2019,2,20.03
Atacama,2019,3,20.3
Atacama,2019,4,21.24
Atacama,2019,5,23.57
Atacama,2019,6,23.11
Atacama,2019,7,21.13
Atacama,2019,8,21.66
Atacama,2019,9,20.91
Atacama,2019,10,20.17
Atacama,2019,11,19.53
Atacama,2019,12,19.59
Atacama,2019,13,18.21
Atacama,2019,14,19.86
Atacama,2019,15,17.69
Atacama,2019,16,17.3
Atacama,2019,17,17.6
Atacama,2019,18,17.36
Atacama,2019,19,16.01
Atacama,2019,20,16.71
Atacama,2019,21,15.69
Atacama,2019,22,16.29
Atacama,2019,23,16.6
Atacama,2019,24,12.54
Atacama,2019,25,17.51
Atacama,2019,26,13.49
Atacama,2019,27,15.77
Atacama,2019,28,14.59
Atacama,2019,29,15.84
Atacama,2019,30,13.01
Atacama,2019,31,19.09
Atacama,2019,32,13.33
Atacama,2019,33,17.03
Atacama,2019,34,18.36
Atacama,2019,35,19.54
Atacama,2019,36,14.34
Atacama,2019,37,14.2
Atacama,2019,38,14.47
Atacama,2019,39,15.57
Atacama,2019,40,15.66
Atacama,2019,41,18.5
Atacama,2019,42,16.03
Atacama,2019,43,18.44
Atacama,2019,44,18.54
Atacama,2019,45,18.27
Atacama,2019,46,19.24
Atacama,2019,47,20.04
Atacama,2019,48,20.54
Atacama,2019,49,19.6
Atacama,2019,50,19.61
Atacama,2019,51,21.69
Atacama,2019,52,21.23
Atacama,2020,1,20.1
Atacama,2020,2,21.49
Atacama,2020,3,21.69
Atacama,2020,4,23.47
Atacama,2020,5,21.99
Atacama,2020,6,20.9
Atacama,2020,7,21.76
Atacama,2020,8,21.39
Atacama,2020,9,21.73
Atacama,2020,10,20.61
